id,episode,entity_id,entity_type,entity_property_name,entity_property_value,goal_status,
432,1,door52,Door,isOpen,true,SUCCESS. Solved by Observe,
433,1,b63,Switch,isOn,true,SUCCESS. Solved by ,
434,1,door52,Door,isOpen,true,SUCCESS. Solved by Observe,
435,1,door52,Door,isOpen,true,SUCCESS. Solved by Observe,
436,1,door51,Door,isOpen,true,SUCCESS. Solved by Observe,
437,1,door54,Door,isOpen,true,SUCCESS. Solved by Observe,
438,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
439,1,door52,Door,isOpen,true,SUCCESS. Solved by Observe,
440,1,door52,Door,isOpen,true,SUCCESS. Solved by Observe,
441,1,door52,Door,isOpen,true,SUCCESS. Solved by Observe,
442,1,door52,Door,isOpen,true,SUCCESS. Solved by Observe,
443,1,door52,Door,isOpen,true,SUCCESS. Solved by Observe,
444,1,door49,Door,isOpen,true,SUCCESS. Solved by Observe,
445,1,b22,Switch,isOn,true,SUCCESS. Solved by ,
446,1,door31,Door,isOpen,true,SUCCESS. Solved by Observe,
447,1,door31,Door,isOpen,true,SUCCESS. Solved by Observe,
448,1,door31,Door,isOpen,true,SUCCESS. Solved by Observe,
449,1,door31,Door,isOpen,true,SUCCESS. Solved by Observe,
450,1,door30,Door,isOpen,true,SUCCESS. Solved by Observe,
451,1,b1,Switch,isOn,false,FAILED. Abort was invoked.,
452,1,door39,Door,isOpen,false,FAILED. Abort was invoked.,
453,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
454,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
455,1,door54,Door,isOpen,false,FAILED. Abort was invoked.,
456,1,door54,Door,isOpen,false,FAILED. Abort was invoked.,
457,1,door54,Door,isOpen,false,FAILED. Abort was invoked.,
458,1,door54,Door,isOpen,false,FAILED. Abort was invoked.,
459,1,door54,Door,isOpen,false,FAILED. Abort was invoked.,
460,1,b0,Switch,isOn,true,SUCCESS. Solved by ,
461,1,door54,Door,isOpen,false,SUCCESS. Solved by ,
462,1,door51,Door,isOpen,true,SUCCESS. Solved by Observe,
463,1,door51,Door,isOpen,true,SUCCESS. Solved by Observe,
464,1,b21,Switch,isOn,true,SUCCESS. Solved by ,
465,1,b21,Switch,isOn,false,SUCCESS. Solved by ,
466,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
467,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
468,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
469,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
470,1,b74,Switch,isOn,true,SUCCESS. Solved by ,
471,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
472,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
473,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
474,1,b73,Switch,isOn,true,SUCCESS. Solved by ,
475,1,b21,Switch,isOn,true,SUCCESS. Solved by ,
476,1,door52,Door,isOpen,false,SUCCESS. Solved by ,
477,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
478,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
479,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
480,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
481,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
482,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
483,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
484,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
485,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
486,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
487,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
488,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
489,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
490,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
491,1,b22,Switch,isOn,false,SUCCESS. Solved by ,
492,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
493,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
494,1,door52,Door,isOpen,false,SUCCESS. Solved by Observe,
495,1,door52,Door,isOpen,false,SUCCESS. Solved by Observe,
496,1,door52,Door,isOpen,false,SUCCESS. Solved by Observe,
497,1,door49,Door,isOpen,true,SUCCESS. Solved by Observe,
498,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
499,1,door49,Door,isOpen,true,SUCCESS. Solved by Observe,
500,1,door52,Door,isOpen,false,SUCCESS. Solved by Observe,
501,1,door52,Door,isOpen,false,SUCCESS. Solved by Observe,
502,1,door51,Door,isOpen,true,SUCCESS. Solved by Observe,
503,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
504,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
505,1,b21,Switch,isOn,false,SUCCESS. Solved by ,
506,1,b22,Switch,isOn,true,SUCCESS. Solved by ,
507,1,b22,Switch,isOn,false,SUCCESS. Solved by ,
508,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
509,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
510,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
511,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
512,1,door51,Door,isOpen,true,SUCCESS. Solved by Observe,
513,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
514,1,b22,Switch,isOn,true,SUCCESS. Solved by ,
515,1,b21,Switch,isOn,true,SUCCESS. Solved by ,
516,1,door52,Door,isOpen,false,SUCCESS. Solved by ,
517,1,door52,Door,isOpen,false,SUCCESS. Solved by ,
518,1,b21,Switch,isOn,false,SUCCESS. Solved by ,
519,1,b22,Switch,isOn,false,SUCCESS. Solved by ,
520,1,door51,Door,isOpen,true,SUCCESS. Solved by Observe,
521,1,b22,Switch,isOn,true,SUCCESS. Solved by ,
522,1,b21,Switch,isOn,true,SUCCESS. Solved by ,
523,1,door51,Door,isOpen,true,SUCCESS. Solved by Observe,
524,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
525,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
526,1,door51,Door,isOpen,true,SUCCESS. Solved by Observe,
527,1,door52,Door,isOpen,false,SUCCESS. Solved by Observe,
528,1,b48,Switch,isOn,true,SUCCESS. Solved by ,
529,1,b22,Switch,isOn,false,SUCCESS. Solved by ,
530,1,b22,Switch,isOn,true,SUCCESS. Solved by ,
531,1,door49,Door,isOpen,true,SUCCESS. Solved by Observe,
532,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
533,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
534,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
535,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
536,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
537,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
538,1,door53,Door,isOpen,true,SUCCESS. Solved by Observe,
539,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
540,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
541,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
542,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
543,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
544,1,door56,Door,isOpen,true,SUCCESS. Solved by Observe,
545,1,b73,Switch,isOn,false,SUCCESS. Solved by ,
546,1,door52,Door,isOpen,false,SUCCESS. Solved by ,
547,1,b1,Switch,isOn,true,FAILED. Abort was invoked.,
548,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
549,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
550,1,door39,Door,isOpen,false,FAILED. Abort was invoked.,
551,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
552,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
553,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
554,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
555,1,door39,Door,isOpen,false,FAILED. Abort was invoked.,
556,1,b1,Switch,isOn,false,SUCCESS. Solved by ,
557,1,b1,Switch,isOn,true,FAILED. Abort was invoked.,
558,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
559,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
560,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
561,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
562,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
563,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
564,1,b45,Switch,isOn,true,FAILED. Abort was invoked.,
565,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
566,1,b1,Switch,isOn,false,SUCCESS. Solved by ,
567,1,b1,Switch,isOn,true,FAILED. Abort was invoked.,
568,1,door54,Door,isOpen,true,FAILED. Abort was invoked.,
569,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
570,1,door49,Door,isOpen,false,FAILED. Abort was invoked.,
