id,episode,entity_id,entity_type,entity_property_name,entity_property_value,goal_status,
575,1,button26,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
576,1,button23,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
577,1,button29,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
578,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
579,1,button28,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
580,1,button27,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
581,1,door9,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
582,1,button26,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
583,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
584,1,button30,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
585,1,button21,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
586,1,button27,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
587,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
588,1,door13,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
589,1,door10,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
590,1,button18,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
591,1,button29,Switch,isOn,false,SUCCESS. Solved by Receive map sharing,
592,1,button20,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
593,1,button17,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
594,1,button23,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
595,1,button24,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
596,1,door12,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
597,1,door9,Door,isOpen,true,SUCCESS. Solved by Receive map sharing,
598,1,button26,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
599,1,button31,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
600,1,door12,Door,isOpen,false,SUCCESS. Solved by Receive map sharing,
601,1,button21,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
602,1,button19,Switch,isOn,true,SUCCESS. Solved by Receive map sharing,
